"id","title","abstract","authors","doi","date_screened_t&a","t&a_status","t&a_exclusion_reasons","publication_year","tags","keywords"
6863341,"National Forest Carbon Inventories: Policy Needs And Assessment Capacity","Previous research has identified the importance of the role of land cover in the global carbon cycle. In particular, forests have been identified as a significant carbon sink that can mitigate the rate of global climate change. Policy makers are faced with complex and difficult challenges in getting timely and useful information in monitoring global forest resources. Recent advances in the tools and methods of forest carbon accounting have produced new, innovative approaches to forest-based carbon inventories. But it is important as new tools are developed that scientists understand the needs of policy makers and that policy makers understand the capabilities and limitations of forest inventory methods. This paper explores four different policy applications that rely, or could benefit from, national carbon inventories. The goal is to help build a bridge between the communities of climate policy makers and scientists specialized in forest carbon inventories. To this end, we pursue three specific objectives: First we provide an overview for policy makers about approaches to forest carbon inventories, paying particular attention to the contributions of remote sensing technologies. Second, we outline the issues particularly relevant to forest inventory scientists who are interested in responding to public policy needs. We then discuss the tradeoffs between information cost, accuracy, precision, transparency and timeliness that need to be balanced in long-term monitoring of forest carbon. Finally, the article concludes with a series of observations and recommendations for the implementation of forest carbon inventories as increasingly central components of global climate change policy. © 2008 Springer Science+Business Media B.V.","{""Andersson, K."",""Evans, T. P."",""Richards, K. R.""}","10.1007/s10584-008-9526-6",2024-07-15 16:01:56,"included",NA,2009,"{}","{Carbon,""Carbon accountings"",""Carbon inventories"",""Carbon sinks"",""Central components"",""Climate policies"",Climates,Costs,""Forest inventories"",""Forest resources"",Forestry,""Global carbon cycles"",""Global climate changes"",""Information Retrieval"",""Information costs"",""Innovative approaches"",Inventories,""Land covers"",""Long-term monitoring"",Monitoring,""National forests"",""New tools"",""Policy makers"",""Remote Sensing"",""Remote sensing technologies"",Resources,Tools,""carbon cycle"",""climate change"",""environmental assessment"",""environmental policy"",""forest inventory"",""land cover"",methods,""policy analysis"",""policy making""}"
6862795,"Remote Sensing Of Soil And Water Quality In Agroecosystems","Mismanagement of soil and water resources may not only contribute to an escalation of global poverty but also jeopardize ecosystem services, with significant costs to the environment. Although not concentrated within one geographic location (3,500 million hectares), an equivalent of approximately 24 % of the earth's land surface is degraded land, and about 2 billion people (one third of the global population) lack access to safe and affordable water for domestic purposes. It is therefore critical to develop strategies targeted at the root causes of these problems. However, to do so would require a rapid and reliable information system that has been elusive because of the complexity of the environment and the limitations of the existing tools. The increased availability and development of remote sensing and geographic data analysis tools have opened up new possibilities for exploring and monitoring environmental variables influencing key land use and soil management options. Here, we explore the major concepts, describe the constraints, and the future potential of remote sensing for mapping and providing near real-time information on soil and water quality in the context of major land use practices employed at the global scale. © 2013 Springer Science+Business Media Dordrecht.","{""Chen, J."",""De Paul Obade, V."",""Lal, R.""}","10.1007/s11270-013-1658-2",2024-07-12 19:29:07,"included",NA,2013,"{}","{Agronomy,""Domestic purpose"",""Ecosystem services"",Ecosystems,""Environmental variables"",""Geographic data"",""Geographic location"",""Global population"",""Land use"",Mapping,""Remote sensing"",""Soil management"",""Soil quality"",Soils,""Sustainable resource management"",""Water quality"",""Water resources"",""agricultural ecosystem"",""agricultural management"",agroecosystem,article,""conservation biology"",cost,""cost benefit analysis"",""environmental economics"",""environmental management"",""environmental monitoring"",""geographic information system"",""global positioning system"",""land surface"",""mapping method"",""resource management"",""snow cover"",vegetation,""water supply""}"
6863309,"The Activities Of The Italian Coast Guard In The Field Of Airborne Remote Sensing And The Eventual Use Of Satellite Platforms In Marine Pollution Abatement Activities","The Italian Coast Guard Corps operates twelve fixed-wing airplanes, type Piaggio P 166 DL3, for the performing of tasks related to the survey of marine environment. Three of them are fully equipped with a remote sensing system. This system, including a bispectral scanner system Daedalus AA 2000 and a multispectral scanner system Daedalus DS 1268, can make a quick and effective survey both of the shoreline and large areas offshore and process and interpret real time data. Environmental (oil pollution erosion, coastal assessment) and policing purposes (identification and appraisal of illegal releases, prevention and repression of unauthorized building) are supported by such surveys. Satellite platforms (ERS-1, ERS-2) can he utilized for surveillance duties, although, in the case of operational activities, a comparison with the data available from airborne remote sensing system must be made. The planning of such a programme cannot be carried out without a keen cost-benefit evaluation. (C) 1997 Elsevier Science Ltd.","{""Malfatti, A"",""Mancini, M"",""Patruno, R""}","10.1016/s1353-2561(96)00031-x",2024-07-16 23:06:37,"included",NA,1996,"{}",NA
6447809,"The socio-economic value of satellite earth observations: huge, yet to be measured","Earth-observing satellites provide regular and accurate data that can support evidence-based decisions and public policies in a wide range of domains, potentially bringing huge socio-economic benefits. However, obstacles to effective data exploitation and poor awareness about their impacts risk hindering this potentiality and threaten the investments. Leveraging on the case of the Copernicus Programme, we review the challenges related to the full exploitation of free environmental space data and to the measurement of the related impacts. We then discuss the need for empirical approaches based on value-chain analysis with the objective to stimulate further societal and economic research.","{""Tassa, Alessandra""}","10.1080/17487870.2019.1601565",NA,NA,NA,2020,"{benchmark}","{""Socio-economic benefits"",""impact assessment"",""open environmental geospatial data"",""policy making"",""satellite-based earth observations""}"
6862882,"Monitoring And Diagnosis System For Wheat Growth With Remote Sensing And Sensor Technology","The growth status of wheat seedlings is closely related to the latter growth biomass and the yield. Given the fact that the surrounding environment of wheat is variable and highly unpredictable during its growth, monitoring and diagnosing the vigor of winter wheat during the seedling period is of great importance. The study present a preliminary design of a remote monitoring and intelligent diagnosing system based on the combination of remote monitoring, remote sensing and WebGIS technology. The remote monitoring and remote sensing technologies can provide both field environmental information and growth information in real time. In addition, the wheat growth condition, drought and cold injury can be diagnosed and analyzed with the aid of an expert knowledge database. For practical use, the presented system is able to generate a solution for the regulation and management of wheat, which is assumed to benefit the decision making process significantly.","{""Huang, W."",""Sun, P."",""Xu, T."",""Yang, X."",""Zhang, Q.""}","10.3969/j.issn.1002-6819.2011.12.022",2024-07-12 19:43:54,"included",NA,2011,"{}","{""Cold injury"",Crops,""Decision making"",""Decision making process"",""Diagnosing system"",""Environmental information"",""Expert knowledge"",Growth,""Growth (materials)"",""Growth conditions"",""Growth information"",Monitoring,Monitoring,""Preliminary design"",""Real time"",""Remote control"",""Remote diagnosis"",""Remote monitoring"",""Remote sensing"",""Remote sensing technology"",""Sensor technologies"",""Surrounding environment"",""System construction"",Web-GIS,WebGIS,""Wheat seedlings"",""Winter wheat"",diagnosis}"
6903604,"Benefits Of Seasonal Climate Prediction And Satellite Data For Forecasting Us Maize Yield","Seasonal agricultural production forecasting is essential for agricultural supply chain and economic prediction. However, to what extent seasonal climate prediction and remote sensing observations can improve crop yield forecasting at regional scale remains unknown. Using a statistical seasonal forecasting framework for U.S. county-level maize yield, we demonstrated that (1) incorporating satellite-based enhanced vegetation index (EVI) significantly improved the yield forecasting performance, compared with other climate-only models using monthly air temperature (T), precipitation (P), and vapor pressure deficit (VPD). (2) The bias-corrected climate prediction from the Coupled Forecast System model version 2 (CFSv2) showed better yield forecasting performance than the historical climate ensemble. (3) Using the ""T + P + VPD + EVI"" model with climate prediction from bias-corrected climate prediction from CFSv2 outperformed the yield forecast in the World Agricultural Supply and Demand Estimates reports released by the United States Department of Agriculture, with root-mean-square error of 4.37 bushels per acre (2.79\% of multiyear averaged yield) by early August. Plain Language Summary Given the significant advances in both seasonal climate prediction and satellite remote sensing, these data have not been fully used in crop yield forecasting at regional scale, and their benefits are to be quantified compared to survey-based approaches. Here we evaluated the benefits of using seasonal climate prediction and satellite remote sensing data in forecasting U.S. maize yield at both national and county levels. To achieve this goal, we built a seasonal forecasting system for U.S. maize yield by bridging the most advanced seasonal climate prediction products from National Centers for Environmental Prediction (NCEP) with a statistical crop modeling framework. We found we could not achieve a better forecasting performance than the official survey-based forecast from United States Department of Agriculture until we used both climate and remote sensing observations in our model. Compared with using historical climate information for the unknown future in each growing season, using climate prediction from NCEP gave better forecasting performance once we corrected the bias in the seasonal climate prediction products. Using our climate-remote sensing combined model and bias-corrected climate prediction from NCEP, we achieved a better forecasting performance than the United States Department of Agriculture forecast. Our system will be useful for the stakeholders in the agriculture industry and commodity market.",NA,"10.1029/2018gl079291",2024-09-26 00:52:39,"included",NA,NA,"{}",NA
6862870,"Understanding The Spatio-Temporal Behaviour Of The Sunflower Crop For Subfield Areas Delineation Using Sentinel-2 Ndvi Time-Series Images In An Organic Farming System","The study investigates the suitability of time series Sentinel-2 NDVI-derived maps for the subfield detection of a sunflower crop cultivated in an organic farming system. The aim was to understand the spatio-temporal behaviour of subfield areas identified by the K-means algorithm from NDVI maps obtained from satellite images and the ground yield data variability to increase the efficiency of delimiting management zones in an organic farming system. Experiments were conducted on a surface of 29 ha. NDVI time series derived from Sentinel-2 images and k-means algorithm for rapidly delineating the sunflower subfield areas were used. The crop achene yields in the whole field ranged from 1.3 to 3.77 t ha-1 with a significant within-field spatial variability. The cluster analysis of hand-sampled data showed three subfields with achene yield mean values of 3.54 t ha-1 (cluster 1), 2.98 t ha-1 (cluster 2), and 2.07 t ha-1 (Cluster 3). In the cluster analysis of NDVI data, the k-means algorithm has early delineated the subfield crop spatial and temporal yield variability. The best period for identifying subfield areas starts from the inflorescences development stage to the development of the fruit stage. Analyzing the NDVI subfield areas and yield data, it was found that cluster 1 covers an area of 42.4\% of the total surface and 50\% of the total achene yield; cluster 2 covers 35\% of both surface and yield. Instead, the surface of cluster 3 covers 22.2\% of the total surface with 15\% of achene yield. K-means algorithm derived from Sentinel-2 NDVI images delineates the sunflower subfield areas. Sentinel-2 images and k-means algorithms can improve an efficient assessment of subfield areas in sunflower crops. Identifying subfield areas can lead to site-specific long-term agronomic actions for improving the sustainable intensification of agriculture in the organic farming system.","{""Marino, Stefano""}","10.1016/j.heliyon.2023.e19507",2024-07-18 23:30:12,"included",NA,2023,"{maybe}","{""Yield; Cluster analysis; K -means; Remote sensing; Semi -automatic classification""}"
6691700,"Assimilation of GRACE Terrestrial Water Storage Data into a Land Surface Model: Results for the Mississippi River Basin","Assimilation of data from the Gravity Recovery and Climate Experiment (GRACE) system of satellites yielded improved simulation of water storage and fluxes in the Mississippi River basin, as evaluated against independent measurements. The authors assimilated GRACE-derived monthly terrestrial water storage (TWS) anomalies for each of the four major subbasins of the Mississippi into the Catchment Land Surface Model (CLSM) using an ensemble Kalman smoother from January 2003 to May 2006. Compared with the open-loop CLSM simulation, assimilation estimates of groundwater variability exhibited enhanced skill with respect to measured groundwater in all four subbasins. Assimilation also significantly increased the correlation between simulated TWS and gauged river flow for all four subbasins and for the Mississippi River itself. In addition, model performance was evaluated for eight smaller watersheds within the Mississippi basin, all of which are smaller than the scale of GRACE observations. In seven of eight cases, GRACE assimilation led to increased correlation between TWS estimates and gauged river flow, indicating that data assimilation has considerable potential to downscale GRACE data for hydrological applications.","{""Zaitchik, Benjamin""}","https://doi.org/10.1175/2007JHM951.1",2024-04-26 19:06:40,"included",NA,2008,"{}","{""Land surface model|Rivers|Satellite observations|Data assimilation|Kalman filters|Hydrologic models""}"
6863434,"An Open Data And Citizen Science Approach To Building Resilience To Natural Hazards In A Data-Scarce Remote Mountainous Part Of Nepal","The citizen science approach has gained momentum in recent years. It can enable both experts and citizen scientists to co-create new knowledge. Better understanding of local environmental, social, and geographical contexts can help in designing appropriate plans for sustainable development. However, a lack of geospatial data, especially in the context of developing countries, often precludes context-specific development planning. This study therefore tests an innovative approach of volunteer citizen science and an open mapping platform to build resilience to natural hazards in the remote mountainous parts of western Nepal. In this study, citizen scientists and mapping experts jointly mapped two districts of Nepal (Bajhang and Bajura) using the OpenStreetMap (OSM) platform. Remote mapping based on satellite imagery, capacity building, and mobilization of citizen scientists was performed to collect the data. These data were then uploaded to OSM and later retrieved in ArcGIS to produce a usable map that could be exploited as a reference resource for evidence-based decision-making. The collected data are freely accessible to community members as well as government and humanitarian actors, and can be used for development planning and risk reduction. By piloting in two communities of western Nepal, we found that using open data platforms for collecting and analyzing location-based data has a mutual benefit for researchers and communities. Such data could be vital in understanding the local landscape, environmental risk, and distribution of resources. Furthermore, they enable both researchers and local people to transfer technical knowledge, collect location-specific data, and use them for better decision-making.","{""Baskota, Preshika"",""Buytaert, Wouter"",""Khadka, Prakash"",""Liu, Wei"",""Parajuli, Binod Prasad"",""Paul, Jonathan D."",""Pudasaini, Uttam"",""Roniksh, B. C."",""Shakya, Puja"",""Vij, Sumit""}","10.3390/su12229448",2024-07-12 19:47:26,"included",NA,2020,"{}","{""citizen science; hazards; open data; remote mapping; sustainable development""}"
6691517,"Earth observations can enable cost-effective conservation of eastern north pacific blue whales: a value of information analysis","We conduct an analysis to estimate the value of information (VOI) of Earth observations for prospective regulation of marine shipping to conserve Eastern North Pacific blue whales in the Exclusive Economic Zone of the United States. Outcomes are driven by differences across two data products that can be used to inform regulations to limit ship strikes. In the reference case, vessel speed limits depend on species distribution data from shipboard surveys. In the counterfactual case, speed limits depend on species distributions predicted by WhaleWatch, a federal data product incorporating information from several remote sensing technologies. The VOI is identified as the difference in costs to marine shipping operators under the reference and counterfactual cases for regulation of vessel speeds. We estimate that the annual VOI of WhaleWatch is US $21–332 million, depending on the conservation goals of the modeled regulation. Conserving more blue whales—averting more ship strikes—increases the VOI.","{""Bernknopf, Richard""}","https://media.rff.org/documents/Earth_Observations_can_enable_cost-effective_conservation_of._bm_RB_",2024-04-23 22:33:32,"included",NA,2021,"{""in benchmarks""}",NA
6903634,"A Land Use Regression Model Incorporating Data On Industrial Point Source Pollution","Advancing the understanding of the spatial aspects of air pollution in the city regional environment is an area where improved methods can be of great benefit to exposure assessment and policy support. We created land use regression (LUR) models for SO2, NO2 and PM10 for Tianjin, China. Traffic volumes, road networks, land use data, population density, meteorological conditions, physical conditions and satellite-derived greenness, brightness and wetness were used for predicting SO2, NO2 and PM10 concentrations. We incorporated data on industrial point sources to improve LUR model performance. In order to consider the impact of different sources, we calculated the PSIndex, LSIndex and area of different land use types (agricultural land, industrial land, commercial land, residential land, green space and water area) within different buffer radii (1 to 20 km). This method makes up for the lack of consideration of source impact based on the LUR model. Remote sensing-derived variables were significantly correlated with gaseous pollutant concentrations such as SO2 and NO2. R-2 values of the multiple linear regression equations for SO2, NO2 and PM10 were 0.78, 0.89 and 0.84, respectively, and the RMSE values were 0.32, 0.18 and 0.21, respectively. Model predictions at validation monitoring sites went well with predictions generally within 15\% of measured values. Compared to the relationship between dependent variables and simple variables (such as traffic variables or meteorological condition variables), the relationship between dependent variables and integrated variables was more consistent with a linear relationship. Such integration has a discernable influence on both the overall model prediction and health effects assessment on the spatial distribution of air pollution in the city region.",NA,"10.1016/s1001-0742(11)60902-9",2024-09-30 17:18:12,"included",NA,NA,"{maybe}",NA
6447800,"Estimating the Societal Benefits of Satellite Instruments: Application to a Break-even Analysis of the GeoXO Hyperspectral IR Sounder","This paper describes the process, and lessons learned in a preliminary benefits study of a proposed infrared hyperspectral sounder (HSS) for NOAA’s next generation geostationary satellite program (GeoXO). The valuation of government-owned satellite systems providing a public good with a complex array of instruments is a nascent field of study. Many different sensor configurations are possible, but there are restrictions due to physical and budget constraints. Accounting for economic considerations during the design and planning phase for satellite constellations helps to ensure that the most cost effective instruments are selected. To assess whether the HSS instrument should be included on GeoXO, we applied a value of information approach and found the benefits associated with this instrument are likely to substantially outweigh the costs. Value of information studies often focus on data and information that has a direct use case. Estimating benefits for the HSS is especially challenging because data are not used directly by decision makers. Instead these data along with information from other Earth observing (EO) satellites play a key role in producing the inputs necessary for modern numerical hydrometeorological modeling. We describe strategies to assess the marginal (i.e., incremental) contribution of an instrument that is part of a complex information production process. We make several recommendations that, if implemented, would improve the quality of future studies of this kind. This includes (1) a systems approach to observing system planning, (2) improving the design of observing system experiments (OSSE and OSE), and (3) better tracking of the decisions and needs of end-users, especially those external to the agency.","{""Adkins, Jeffery"",""Conran, Joseph"",""Lauer, Christopher""}",NA,NA,NA,NA,2021,"{benchmark}",NA
6691665,"Impact of Global Earth Observation –Systemic View across GEOSS Societal Benefit Areas","The work of the Group on Earth Observation (GEO) is perceived as instrumental to attain sustainable development goals and to be a major driver of how the society–technology–environment system is managed. However, appropriate scientific methodologies to assess the benefits of the Global Earth Observation System of Systems (GEOSS) and validate investments in Earth observation infrastructure have been missing. This paper presents a systems approach to measure and analyze the impact of Global Earth Observation across the nine Societal Benefit Areas defined by GEO. The methodological framework presented here was developed and applied to be complete across space, time and sectors through integration and aggregation. Apart from the general assessment framework, we present some specifics of the numerical tool, which is based on System Dynamics modeling and simulation technique. Our results indicate that though the total system benefits are strongly policy dependent, improvements of GEOSS per se and data availability and interoperability, the accrued benefits are large and have a great potential shaping mankind’s course to sustainability.","{""Rydzak, Felicjan""}","https://doi.org/10.2902/1725-0463.2010.05.art9",2024-04-22 02:41:08,"included",NA,2010,"{}","{""Earth observation|benefits assessment|modeling|simulation|system dynamics""}"
6862786,"Small Drones For Community-Based Forest Monitoring: An Assessment Of Their Feasibility And Potential In Tropical Areas","Data gathered through community-based forest monitoring (CBFM) programs may be as accurate as those gathered by professional scientists, but acquired at a much lower cost and capable of providing more detailed data about the occurrence, extent and drivers of forest loss, degradation and regrowth at the community scale. In addition, CBFM enables greater survey repeatability. Therefore, CBFM should be a fundamental component of national forest monitoring systems and programs to measure, report and verify (MRV) REDD+ activities. To contribute to the development of more effective approaches to CBFM, in this paper we assess: (1) the feasibility of using small, low-cost drones (i.e., remotely piloted aerial vehicles) in CBFM programs; (2) their potential advantages and disadvantages for communities, partner organizations and forest data end-users; and (3) to what extent their utilization, coupled with ground surveys and local ecological knowledge, would improve tropical forest monitoring. To do so, we reviewed the existing literature regarding environmental applications of drones, including forest monitoring, and drew on our own firsthand experience flying small drones to map and monitor tropical forests and training people to operate them. We believe that the utilization of small drones can enhance CBFM and that this approach is feasible in many locations throughout the tropics if some degree of external assistance and funding is provided to communities. We suggest that the use of small drones can help tropical communities to better manage and conserve their forests whilst benefiting partner organizations, governments and forest data end-users, particularly those engaged in forestry, biodiversity conservation and climate change mitigation projects such as REDD+.","{""Koh, Lian Pin"",""McCall, Michael K."",""Napoletano, Brian M."",""Paneque-Galvez, Jaime"",""Wich, Serge A.""}","10.3390/f5061481",2024-09-27 23:36:45,"included",NA,2014,"{}","{""degradation; conservation"",""safeguard information systems; deforestation"",""unmanned aircraft systems; unmanned aerial vehicle; remote sensing; tropical forests; community-base""}"
6691563,"Advancing the understanding and measurement of the societal benefits of Earth Observations","The goal of this workshop was to advance valuation of the benefits from Earth Observation (EO) through case studies and through cross-fertilization with researchers, practitioners and managers from different disciplines. It brought together around 60 economists, engineers, scientists, policy makers and key personnel from space agencies and international organisations to discuss the motivations, the approaches and the challenges for valuing EO. During a dense three days programme, the participants shared ideas about areas for improvement and elaborated concrete recommendations to support the advancement of EO valuation practices. The working sessions, addressing separately different types of\nbenefits (i.e. socio-economic, socio- environmental, regulatory, on innovation and entrepreneurship and on scientific research), stimulated the participants to discuss the challenges intrinsic to the measurement of the different impacts. The splinter sessions allowed concrete and interactive discussions among small groups, whose conclusions were brought together during a final session. The workshop summary findings and the recommendations are documented in these proceedings.","{""[ESA]European Space Agency""}","https://geovalue.org/wp-content/uploads/2020/05/Proceedings4_EO_Value_WS_191031-published.pdf",2024-04-23 22:39:53,"included",NA,2019,"{}",NA
6691568,"The role of stakeholders in creating societal value from coastal and ocean observations","The importance of stakeholder engagement in ocean observation and in particular the realization of economic and societal benefits is discussed, introducing a number of overarching principles such as the convergence on common goals, effective communication, co-production of information and knowledge and the need for innovation. A series of case studies examine the role of coordinating frameworks such as the United States’ Interagency Ocean Observing System (IOOS®), and the European Ocean Observing System (EOOS), public–private partnerships such as Project Azul and the Coastal Data Information Program (CDIP) and finally the role of the “third” or voluntary sector. The paper explores the value that stakeholder engagement can bring as well as making recommendations for the future.","{""Mackenzie, Bev""}","https://doi.org/10.3389/fmars.2019.00137",2024-04-26 22:57:26,"included",NA,2019,"{maybe}","{""ocean observing systems|stakeholder engagement|case studies|societal benefits|SDG 14""}"
6903653,"Costs And Benefits Of Satellite-Based Tools For Irrigation Management","This paper presents the results of a collaborative work with farmers and a cost-benefit analysis of geospatial technologies applied to irrigation water management in a semi-arid agricultural area in Lower Austria. We use Earth observation (Eo) data to estimate crop evapotranspiration (Et) and webGlS technologies to deliver maps and irrigation advice to farmers. The study reports the technical and qualitative evaluation performed during a demonstration phase in 2013 and provides an outlook to future developments. The calculation of the benefits is based on a comparison of the irrigation volumes estimated from satellite vs. the irrigation supplied by the farmers. In most cases, the amount of water supplied was equal to the maximum amount of water required by crops. At the same time high variability was observed for the different irrigation units and crop types. Our data clearly indicates that economic benefits could be achieved by reducing irrigation volumes, especially for water-intensive crops. Regarding the qualitative evaluation, most of the farmers expressed a very positive interest in the provided information. In particular, information related to crop ET was appreciated as this helps to make better informed decisions on irrigation. The majority of farmers (54\%) also expressed a general willingness to pay, either directly or via cost sharing, for such a service. Based on different cost scenarios, we calculated the cost of the service. Considering 20,000 ha regularly irrigated land, the advisory service would cost between 2.5 and 4.3 (sic)/ha per year depending on the type of satellite data used. For comparison, irrigation costs range between 400 and 1000 /ha per year for a typical irrigation volume of 2000 cubic meters per ha. With a correct irrigation application, more than 10\% of the water and energy could be saved in water-intensive crops, which is equivalent to an economic benefit of 40-100 (sic)/ha per year.",NA,"10.3389/fenvs.2015.00052",2024-09-26 00:56:36,"included",NA,NA,"{}",NA
6691656,"The economic value of drought information for water management under climate change: a case study in the Ebro basin","Drought events in the Mediterranean are likely to increase in frequency, duration and intensity due to climate change, thereby affecting crop production. Information about drought is valuable for river basin authorities and the farmers affected by their decisions. The economic value of this information and the resulting decisions are of interest to these two stakeholder groups and to the information providers. Understanding the dynamics of extreme events, including droughts, in future climate scenarios for the Mediterranean is being improved continuously. This paper analyses the economic value of information on drought events taking into account the risk aversion of water managers. We consider the effects of drought management plans on rice production in the Ebro river basin. This enables us to compute the willingness to compensate the river basin authority for more accurate information allowing for better decision-making. If runoff is reduced, river basin planners can consider the reduction of water allocation for irrigation in order to eliminate the risk of water scarcity. Alternately, river basin planners may decide to maintain water allocation and accept a reduction of water supply reliability, leaving farmers exposed to drought events. These two alternatives offer different risk levels for crop production and farmers’ incomes which determine the value of this information to the river basin authority. The information is relevant for the revision of River Basin Management Plans of the Water Framework Directive (WFD) within the context of climate change.","{""Quiroga, Sonia""}","https://doi.org/10.5194/nhess-11-643-2011",2024-04-26 18:51:07,"included",NA,2011,"{}",NA
6691575,"Do users benefit from additional information in support of operational drought management decisions in the Ebro basin?","We follow a user-based approach to examine how information supports operational drought management decisions in the Ebro basin and how these can benefit from additional information such as from remote sensing data. First we consulted decision-makers at basin, irrigation district and farmer scale to investigate the drought-related decisions they make and the information they use to support their decisions. This allowed us to identify the courses of action available to the farmers and water managers, and to analyse their choices as a function of the information they have available to them. Based on the findings of the consultation, a decision model representing the interrelated decisions of the irrigation association and the farmers was built. The purpose of the model is to quantify the effect of additional information on the decisions made. The modelled decisions, which consider the allocation of water, are determined by the expected availability of water during the irrigation season. This is currently informed primarily by observed reservoir level data. The decision model was then extended to include additional information on snow cover from remote sensing. The additional information was found to contribute to better decisions in the simulation and ultimately higher benefits for the farmers. However, the ratio between the cost of planting and the market value of the crop proved to be a critical aspect in determining the best course of action to be taken and the value of the (additional) information. Risk-averse farmers were found to benefit least from the additional information, while less risk-averse farmers stand to benefit most as the additional information helps them take better informed decisions when weighing their options.","{""Lines, Clara""}","https://doi.org/10.5194/hess-22-5901-2018",2024-04-22 03:04:55,"included",NA,2018,"{}",NA
6903629,"Ndvi Identification And Survey Of A Roman Road In The Northern Spanish Province Of Alava","The Iter 34 (Antonine Itinerary XXXIV) is the name of the Roman road that crosses the province of alava from west to east. Since no specific path was officially recognized before our study, the remains of the road did not benefit from heritage protection. In 2017, we made a project to determine the course of the road through rural alava. In addition to traditional archaeological excavation and prospecting techniques, we used UAVs (unmanned aerial vehicle) to produce NDVI (normalized difference vegetation index) orthomosaic plans of ten cultivated areas through which the road is conjectured to pass. NDVI orthomosaics let us see crop marks better than with conventional photography, allowing us to detect the crop marks during times of the year and in places where conventional photography would fail to show them. Thanks to the NDVI orthomosaics, remains of the road were identified not only in places where we knew it existed, but also in previously unknown locations. Furthermore, other archaeological features were identified close to the roadway. This technique heralds a great advance in non-invasive methods of archaeological surveying. By using precision farming techniques we have identified the course of the Roman road Iter 34 in several locations in a short period of time and with few resources.",NA,"10.3390/rs11060725",2024-10-03 22:22:34,"included",NA,NA,"{}",NA
6863634,"Input Data Resolution Affects The Conservation Prioritization Outcome Of Spatially Sparse Biodiversity Features","Detailed spatial data are an essential part of land use planning and decision-making. Their spatial resolution sets limitations to their use, as coarse datasets are not suitable for detecting small-scale phenomena. In this study, we explored the effects of spatial resolution on the ecological outcome of a conservation prioritization process in Zonation software. Our study area was in Evo, southern Finland, covering a mosaic of managed and conserved forests. We produced the feature layers describing the forest characteristics using high-resolution remote sensing datasets, object-based mapping methods, and forest site type data. We found that increasing the resolution above the 16 m baseline resolution resulted in substantial errors. The conservation errors were the highest for rare features related to European Aspen, whereas the common features related to dominant tree species could benefit from the growth of cell size. We conclude that adequate spatial resolution is a prerequisite for efficient conservation prioritization, and that the size and spatial distribution of the features affect the resolution requirements.","{""Heinaro, Einari"",""Kujala, Heini"",""Kumpula, Timo"",""Mayra, Janne"",""Mikkonen, Ninni"",""Tanhuanpaa, Topi""}","10.1007/s13280-023-01885-6",2024-07-12 19:32:06,"included",NA,2023,"{}","{""Conservation prioritization; Forests; Remote sensing; Scale; Spatial resolution; Zonation""}"
6903621,"Integrating Field And Satellite Data For Spatially Explicit Inference On The Density Of Threatened Arboreal Primates","Spatially explicit models of animal abundance are a critical tool to inform conservation planning and management. However, they require the availability of spatially diffuse environmental predictors of abundance, which may be challenging, especially in complex and heterogeneous habitats. This is particularly the case for tropical mammals, such as nonhuman primates, that depend on multi-layered and species-rich tree canopy coverage, which is usually measured through a limited sample of ground plots. We developed an approach that calibrates remote-sensing imagery to ground measurements of tree density to derive basal area, in turn used as a predictor of primate density based on published models. We applied generalized linear models (GLM) to relate 9.8-ha ground samples of tree basal area to various metrics extracted from Landsat 8 imagery. We tested the potential of this approach for spatial inference of animal density by comparing the density predictions for an endangered colobus monkey, to previous estimates from field transect counts, measured basal area, and other predictors of abundance. The best GLM had high accuracy and showed no significant difference between predicted and observed values of basal area. Our species distribution model yielded predicted primate densities that matched those based on field measurements. Results show the potential of using open-access and global remote-sensing data to derive an important predictor of-animal abundance in tropical forests and in turn to make spatially explicit inference on animal density. This approach has important, inherent applications as it greatly magnifies the relevance of abundance modeling for informing conservation. This is especially true for threatened species living in heterogeneous habitats where spatial patterns of abundance, in relation to habitat and/or human disturbance factors, are often complex and, management decisions, such as improving forest protection, may need to be focused on priority areas.",NA,"10.1002/eap.1438",2024-09-26 01:06:46,"included",NA,NA,"{}",NA
