"id","type_of_work","title","abstract","publication_year","authors","keywords","journal_name","doi","tags","date_screened_t&a","t&a_status","t&a_exclusion_reasons"
6862743,NA,"Use Of Marine Protected Areas And Exclusive Economic Zones In The Subtropical Western North Atlantic Ocean By Large Highly Mobile Sharks","Study aim and location: Many populations of highly mobile marine fishes, including large sharks, are experiencing declines. The benefits of spatial management zones, such as marine protected areas (MPAs), for such animals are unclear. To help fill this knowledge gap, we examined core habitat use areas (CHUAs) for bull (Carcharhinus leucas), great hammerhead (Sphyrna mokarran) and tiger sharks (Galeocerdo cuvier) in relation to specific MPAs and exclusive economic zones (EEZs) in the western North Atlantic Ocean. Methods: Bull, great hammerhead and tiger sharks (N = 86 total) were satellite tagged and tracked in southern Florida and the northern Bahamas between 2010 and 2013. Filtered and regularized positions from Argos locations of tag transmissions were used to generate CHUAs for these sharks. Overlaps of CHUAs with regional protected areas and exclusive economic management zones were quantified to determine the proportion of each tracked shark's CHUA under spatial protection from exploitation. Results: A total of 0%, 17.9% and 34.7% of the regional CHUAs for tracked bull, great hammerhead and tiger sharks, respectively, were fully protected from exploitation in the study area. Main conclusions: Expansion of protected areas to include U.S. territorial waters would effectively protect 100% of the CHUAs for all tracked sharks in the study area. This finding is particularly significant for great hammerhead sharks, which are currently overfished, vulnerable to bycatch mortality and are the focus of strident regional conservation efforts. These findings also provide a means to inform decision makers and marine conservation planning efforts as to the types of management actions available and potential efficacy of spatial protections for these marine predators. © 2016 John Wiley & Sons Ltd.",2016,"{""Ault, J. S."",""Estevanez, M."",""Graham, F."",""Hammerschlag, N."",""Luo, J."",""Rynne, P.""}","{Animalia,Argolidhos,Argos,""Atlantic Ocean"",""Atlantic Ocean (North)"",Bahamas,Biotelemetry,""Carcharhinus leucas"",Chondrichthyes,Conservation,""Exclusive Economic Zone"",Fishes,Galeocerdo,""Galeocerdo cuvier"",Greece,""Habitat use"",Peloponnisos,Pisces,""Place-based management"",""Sphyrna mokarran"",Sphyrnidae,Sustainability,bycatch,""conservation planning"",""conservation status"",""decision making"",fish,""marine environment"",mortality,overfishing,""population decline"",""protected area"",shark}",NA,"10.1111/ddi.12425","{}",2024-07-15 16:00:37,"excluded","{""Data is not valued""}"
6691534,NA,"NASA Harvest(ing) Earth Observations for Informed Agricultural Decisions","Agriculture, while critically important to humanity in terms of jobs and sustenance, is also one of the largest contributors to climate change, the largest user of freshwater, and one of the primary drivers of land cover and land use change. Accordingly, the need for timely, accurate, and actionable information to understand these impacts and dynamics is growing. NASA Harvest – NASA’s multisectoral food security and agriculture program – contends that Earth observations play a critical role in both the attainment of and the monitoring of progress toward the United Nations 2030 Agenda for Sustainable Development. In order to really deliver on what will be in 2030 six decades of investment in Earth observations with respect to agricultural productivity, sustainability, and land use, we posit herein several critical areas of necessary investigation, collaboration, partnership, and action for 2020-2030 and beyond.",2020,"{""Whitcraft, A.K.""}","{""remote sensing|agriculture|NASA|food security|GEOGLAM""}",NA,"https://doi.org/10.1109/IGARSS39084.2020.9324176","{}",2024-04-25 02:44:56,"excluded","{""Value is not measured"",""Data is not valued""}"
6691675,NA,"Investigation of aquaculture dynamics at a Ramsar site, using earth observation systems in conjunction with a socio-economic assessment","This study presents a comprehensive site-scale analysis conducted within the global wetland inventory and mapping (GWIM) project. GWIM was developed and promoted by the International Water Management Institute (IWMI) through global partnerships to investigate wetland analyses at multiple scales. The present study investigates the complexity of an inland freshwater wetland system, presenting a conceptual framework for mapping and monitoring the dynamics of Lake Kolleru (a wetland of international importance, as defined by the Ramsar Convention), utilizing a geospatial platform. Illustrating the pace of land use changes leading to the progressive elimination of the wetland ecosystem of freshwater Lake Kolleru, this study also highlights the impacts of such changes on the socio-economic system. A comprehensive temporal analysis (1977–2007) provided a structural base to schematically analyse the dynamics of biophysical and ecological changes to the wetland by effectively using a spectrum of remote sensing data. The present status and changing trends in ecological dimensions of Lake Kolleru were illustrated, utilizing information from spatial analyses, complimented with socio-economic assessment. Attention is drawn to the potential of utilizing earth resources systems in exploring space–time interactions in freshwater ecosystems heavily modified through aquaculture interventions. Further, the spatial derivatives are meant as reference material for local authorities and decision-makers to rehabilitate the economic livelihood activities to the social community dependent on the lake ecosystem. The disseminated message emphasizes the applicability of geospatial tools to enhance the efficacy of the decision-making process by facilitating regular monitoring of ecosystem dynamics and providing updated information on wetland patterns and uses.",2009,"{""Nagabhatla, Nidhi""}","{India|Ramsar|wetland|dynamics|aquaculture}",NA,"https://doi.org/10.1111/j.1440-1770.2009.00413.x","{}",2024-04-26 18:41:56,"excluded","{""Data is not valued""}"
6862758,NA,"Can Global Precipitation Datasets Benefit The Estimation Of The Area To Be Cropped In Irrigated Agriculture?","The area to be cropped in irrigation districts needs to be planned according to the available water resources to avoid agricultural production loss. However, the period of record of local hydro-meteorological data may be short, leading to an incomplete understanding of climate variability and consequent uncertainty in estimating surface water availability for irrigation area planning. In this study we assess the benefit of using global precipitation datasets to improve surface water availability estimates. A reference area that can be irrigated is established using a complete record of 30 years of observed river discharge data. Areas are then determined using simulated river discharges from six local hydrological models forced with in situ and global precipitation datasets (CHIRPS and MSWEP), each calibrated independently with a sample of 5 years extracted from the full 30-year record. The utility of establishing the irrigated area based on simulated river discharge simulations is compared against the reference area through a pooled relative utility value (PRUV). Results show that for all river discharge simulations the benefit of choosing the irrigated area based on the 30 years of simulated data is higher compared to using only 5 years of observed discharge data, as the statistical spread of PRUV using 30 years is smaller. Hence, it is more beneficial to calibrate a hydrological model using 5 years of observed river discharge and then to extend it with global precipitation data of 30 years as this weighs up against the model uncertainty of the model calibration.",2019,"{""Karimi, Poolad"",""Kaune, Alexander"",""Lopez, Patricia Lopez"",""Rodriguez, Erasmo"",""Werner, Micha"",""de Fraiture, Charlotte""}",NA,NA,"10.5194/hess-23-2351-2019","{maybe}",2024-07-19 23:53:15,"excluded","{""Data is not valued""}"
6863046,NA,"From Bamako To Kolda: A Case Study Of Medicines And The Financing Of District Health Services","In 1987 the United Nations Children's Fund and the World Health Organization promoted the Bamako Initiative whose principal objective was to raise funds for primary health care (PHC) at community level through charging for drug treatment. Although the $US 180 million requested from donors by UNICEF has not been forthcoming, nevertheless about 15 countries in sub-Saharan Africa are at present implementing Bamako-type projects. The management of these projects may perhaps benefit from experience in the district of Kolda in Senegal, a country in which the principle of the self-management of receipts by health service structures has been established since 1981.In 1985, in the rural district (departement) of Kolda, Senegal, situated 450 km from Dakar, the health service was not being used by the population. The district management team attempted to change the pattern of under-utilization by rationalizing the mechanisms for financing services and supplies of pharmaceuticals. After the introduction of new forms of management and control, the hospital issue of prescriptions for the purchase of drugs at private pharmacies was stopped. The result was an increase in the utilization of services and in receipts, which made it possible to increase the stocks held by the pharmacy. It is planned to make the services of the pharmacy available to satellite dispensaries, giving priority to those which under take to rationalize their prescribing of medicines and to alter their methods of financing. © 1990 Oxford University Press.",1990,"{""Diao, M."",""Mbaye, A."",""Unger, J. P.""}","{article,""developing country"",""health care financing"",""health care management"",""hospital pharmacy"",""hospital service"",human,prescription}",NA,"10.1093/heapol/5.4.367","{}",2024-07-16 23:07:34,"excluded","{""ESI data not used""}"
6447811,NA,"Opportunities for Increasing the Impact of NASA’s Earth Observations along Environmental Justice Dimensions","Environmental justice (EJ) is an important social priority and has become a policy goal at the federal level. Executive Order 14008, Tackling the Climate Crisis at Home and Abroad, requires all federal agencies to develop programs, policies, and activities to address the disproportionately high adverse environmental impacts faced by marginalized communities. This raises the question of how NASA can increase the impact of its scientific outputs along EJ dimensions. How can the agency’s existing data products be leveraged to enable progress on EJ-related questions? What new scientific information can NASA produce to help reduce environmental inequities? Many of NASA’s earth observations (EOs) offer complete geographic coverage and thus have strong potential to help systematically quantify the unequal burden of environmental harm and promote the equal enforcement of environmental law. For example, this report shows that using satellite-derived measures for monitoring compliance with environmental regulations could have potentially large equity implications. But despite recent efforts to increase the use of satellite data for such policy applications, satellite resources remain largely underutilized. While state and federal agencies are increasingly turning to satellite data for EJ research studies, these results often fall short of influencing decisionmaking (Holloway and Bratburd 2021). Barriers to use for EOs include difficulty in handling the native observations, a lack of trust in the accuracy of the data, and incompatibility of satellite-derived measures with legal compliance monitoring requirements (Prados et al. 2021). Produced as part of the VALUABLES Consortium, this paper aims to outline ways that NASA can use its data products to promote EJ and overcome the barriers faced in the use of satellite data to influence decisionmaking. Importantly, the set of recommendations provided here is not intended to substitute for NASA’s direct engagement with EJ communities to learn what would be of most value to them, but rather is meant to complement these efforts by providing a perspective from the environmental policy community. Specifically, the insights that this perspective can provide are based on environmental policy scholars’ understanding of how scientific information, including remotely sensed information, plays a role in the formation of policy within a variety of economic, political, and social contexts. In addition, the recommendations here are informed by the literature on policy evaluation and knowledge of which kinds of policies have proven to be more effective than others, including those with EJ dimensions. This report focuses on four broad categories of opportunities for promoting EJ: 1. leveraging EOs to reduce the inequitable burden of environmental harm 2. making NASA’s data products more accessible to EJ communities 3. developing new sensors and missions to fill EJ data gaps 4. contributing to the development of quantifiable metrics to measure progress toward EJ goals. This set of recommendations builds on existing efforts at NASA to increase the impact of satellite data along EJ dimensions. In particular, NASA’s Health and Air Quality Applied Sciences Team (HAQAST) has a Tiger Team tasked with leveraging satellite data for EJ. HAQAST members are working with public stakeholders to identify communities disproportionately affected by environmental health risks, build capacity among EJ communities for using and interpreting satellite data sets, and increase the accessibility of satellite data for EJ applications. Additionally, in 2021, NASA announced a new funding opportunity providing an estimated $3 million in awards to advance progress on EJ domestically through the application of earth science, geospatial, and socioeconomic information. The aim of this document is to reinforce the need for this type of work at NASA and identify additional opportunities for advancing EJ using agency resources.",2023,"{""Druckenmiller, Hannah""}",NA,NA,NA,"{}",NA,NA,NA
6863692,NA,"An Integrated Method To Create Habitat Suitability Models For Fragmented Landscapes","Given the pervasive influence of human induced habitat fragmentation in ecological processes, landscape models are a welcome advance. The development of GIS software has allowed a greater use of these models and of analyses of the relationship between species and habitat variables. Habitat suitability models are thus theoretical concepts that can be used for planning in fragmented landscapes and habitat conservation. The most commonly used models are based on single species and on the assignment of suitability values for some environmental variables. Generally the cartographic basis for modeling suitability are thematic maps produced by a Boolean logic. In this paper we propose a model based on a set of focal species and on maps produced by a fuzzy classification method. Focal species, selected by an expert-based approach, provide a practical way of extending the scope of habitat suitability models to the conservation of biodiversity at landscape scale. The utilisation of a classification method that applies a continuity criterion may allow more consideration of the connectivity of an area because it allows a better detection of ecological gradients within a landscape. We applied this methodology to the Tuscany region focusing on terrestrial mammals. Performing a fuzzy classification we produced five land cover maps and through image processing operations we obtained a suitability model which applies a continuity criterion. The resulting suitability fuzzy model seems better for the study of connectivity and fragmentation, especially in areas with high spatial complexity. (C) 2009 Elsevier GmbH. All rights reserved.",2010,"{""Amici, Valerio"",""Battisti, Corrado"",""Geri, Francesco""}","{""Connectivity; Focal species; Fuzzy set; Habitat conservation; Landscape planning""}",NA,"10.1016/j.jnc.2009.10.002","{algorithm}",2024-07-18 23:42:33,"excluded","{""Data is not valued""}"
6863346,NA,"Brazil's Amazon Soy Moratorium Reduced Deforestation","Between 2004 and 2012, multiple policies contributed to one of the great conservation successes of the twenty-first century-an 84\% decrease in the rate of Brazilian Amazon deforestation. Among the most prominent of these policies is the Amazon Soy Moratorium (ASM), an agreement by grain traders not to purchase soy grown on recently deforested land. The ASM inspired widespread adoption of similar zero-deforestation commitments, but its impact is poorly understood due to its overlap with other conservation policies. Here, we apply an econometric triple-differences model to remotely sensed deforestation data to isolate the ASM's impact within Brazil's Arc of Deforestation. We show that the ASM reduced deforestation in soy-suitable locations in the Amazon by 0.66 +/- 0.32 percentage points relative to a counterfactual control, preventing 18,000 +/- 9,000 km(2) of deforestation over its first decade (2006-2016). Although these results highlight potential benefits of private conservation policies, the ASM's success was dependent on complementarities with public property registries and deforestation monitoring. Disentangling the impacts of anti-deforestation interventions from other conservation efforts remains a challenge. An econometric analysis of remotely sensed data reveals the efficacy of the Soy Moratorium in the Brazilian Arc of Deforestation and the extent to which its success relies on complementary policies.",2020,"{""Gibbs, Holly K."",""Heilmayr, Robert"",""Munger, Jacob"",""Rausch, Lisa L.""}",NA,NA,"10.1038/s43016-020-00194-5","{}",2024-07-18 22:36:57,"excluded","{""Data is not valued""}"
6863529,NA,"Landsat-Based Monitoring Of Southern Pine Beetle Infestation Severity And Severity Change In A Temperate Mixed Forest","The recent northward expansion of Southern Pine Beetle (SPB) outbreaks associated with warming winters has caused extensive tree mortality in temperate pine forests, significantly affecting forest dynamics, structure, and functioning. Spatially-explicit early warning and detection of SPB-induced tree mortality is critical for timely and sustainable forest management practices. The unique contributions of remote sensing technologies to mapping the location, extent, and severity of beetle outbreaks, as well as assisting in analyzing the potential drivers for outbreak predictions, have been well recognized. However, little is known about the performance of moderate resolution satellite multispectral imagery for early warning and detection of SPB-induced tree mortality. Thus, we conducted this study, as the first attempt, to capture the spatial-temporal patterns of SPB infestation severity at the regional scale and to understand the underlying environmental drivers in a spatially-explicit manner. First, we explored the spectral signatures of SPB-killed trees based on 30-m plot measurements and Landsat-8 imagery. Then, to improve detection accuracy for areas with low-moderate SPB infestation severity, we added spectraltemporal anomaly information in the form of a linear trend of the spectral index trajectory to a previously developed approach. The best overall accuracy increased from 84.7\% to 90.1\% and the best Macro F1 value increased from 0.832 to 0.900. Next, we compared the performances of spectral indices in mapping SPB infestation severity (i.e., \% red stage within the 30-m grid cell). The results showed that the combination of Normalized Difference Moisture Index and Tasseled Cap Greenness had the best performance for mapping SPB infestation severity (2016: R2 = 0.754; RSME = 15.7; 2017: R2 = 0.787; RSME = 12.4). Finally, we found that climatic and landscape variables can explain the detected patterns of SPB infestation from 2014 to 2017 in our study area (R2 = 0.751; RSME = 9.67), providing valuable insights on possible predictors for early warning of SPB infestation. Specifically, in our study area, winter dew point temperature was found to be one of the most important predictors, followed by SPB infestation locations in the previous year, canopy cover of host species, elevation, and slope. In the context of continued global warming, our study not only provides a novel framework for efficient, spatially-explicit, and quantitative measurements of forest damage induced by SPB infestation over large scales, but also uncovers opportunities to predict future SPB outbreaks and take precautions against it.",2022,"{""Gao, Renjie"",""Huang, Chengquan"",""Huang, Zehua"",""Lv, Zhengang"",""Meng, Ran"",""Sun, Rui"",""Zhao, Feng""}","{""Forest health; Plant diseases"",""pests; Multi-scale remote sensing; Forest management; Early warning; Climate-smart forestry; Outbrea""}",NA,"10.1016/j.rse.2021.112847","{calibration}",2024-07-17 21:54:42,"excluded","{""Data is not valued""}"
6863308,NA,"Conservation And Development: Evidence From Thai Protected Areas","Protected areas are a key tool for conservation policy but their economic impacts are not well understood. This paper presents new evidence about the local effects of strictly protected areas in Thailand, combining data on socioeconomic outcomes from a poverty mapping study with satellite-based estimates of forest cover. The selective placement of protected areas is addressed by controlling for characteristics which drove both protection and development and by instrumenting for protection with priority watershed status. The estimates indicate that protected areas increased average consumption and lowered poverty rates, despite imposing binding constraints on agricultural land availability. Socioeconomic gains are likely explained by increased tourism in and around protected areas. However, net impacts are largest at intermediate distances from major cities, highlighting that the spatial patterns of both costs and benefits are important for efforts to minimize conservation-development tradeoffs. (C) 2010 Elsevier Inc. All rights reserved.",2010,"{""Sims, Katharine R. E.""}","{""Conservation; Development; Protected areas; Poverty; Environmental regulation; Land use; Land conser""}",NA,"10.1016/j.jeem.2010.05.003","{}",2024-07-17 17:01:14,"excluded","{""Data is not valued""}"
6863589,NA,"Grace And Glory: How One Can Make A Difference","In 2010, a free clinic in northeast Oklahoma City opened its doors and began seeing nonemergent patients. This evidence-based article illustrates the impact of the clinic on its community. It discusses the benefits and financial implications and the operation of the free clinic through contributions and volunteerism, and highlights strengths and limitations. A survey conducted over a period of three months on 50 clinic patients concluded that one free clinic can make a difference by providing much-needed access to medical care, decreasing financial burdens on area hospitals, and enhancing public opinion of Advanced Practice Registered Nurses (APRNs) as primary care providers.",2013,"{""Ng, J.""}","{""Ambulatory Care Facilities"",""Community Health Services"",Humans,""Medically Uninsured"",Oklahoma,""United States"",Volunteers,article,""community care"",economics,human,management,organization,""outpatient department"",volunteer}",NA,"10.1891/1078-4535.19.3.148","{nursing}",2024-07-19 20:55:52,"excluded","{""ESI data not used""}"
6691621,NA,"Reviewing innovative Earth observation solutions for filling science-policy gaps in hydrology","Improved data sharing is needed for hydrological modeling and water management that require better integration of data, information and models. Technological advances in Earth observation and Web technologies have allowed the development of Spatial Data Infrastructures (SDIs) for improved data sharing at various scales. International initiatives catalyze data sharing by promoting interoperability standards to maximize the use of data and by supporting easy access to and utilization of geospatial data. A series of recent European projects are contributing to the promotion of innovative Earth observation solutions and the uptake of scientific outcomes in policy. Several success stories involving different hydrologists’ communities can be reported around the World. Gaps still exist in hydrological, agricultural, meteorological and climatological data access because of various issues. While many sources of data exists at all scales it remains difficult and time-consuming to assemble hydrological information for most projects. Furthermore, data and sharing formats remain very heterogeneous. Improvements require implementing/endorsing some commonly agreed standards and documenting data with adequate metadata. The brokering approach allows binding heterogeneous resources published by different data providers and adapting them to tools and interfaces commonly used by consumers of these resources. The challenge is to provide decision-makers with reliable information, based on integrated data and tools derived from both Earth observations and scientific models. Successful SDIs rely therefore on various aspects: a shared vision between all participants, necessity to solve a common problem, adequate data policies, incentives, and sufficient resources. New data streams from remote sensing or crowd sourcing are also producing valuable information to improve our understanding of the water cycle, while field sensors are developing rapidly and becoming less costly. More recent data standards are enhancing interoperability between hydrology and other scientific disciplines, while solutions exist to communicate uncertainty of data and models, which is an essential pre-requisite for decision-making. Distributed computing infrastructures can handle complex and large hydrological data and models, while Web Processing Services bring the flexibility to develop and execute simple to complex workflows over the Internet. The need for capacity building at human, infrastructure and institutional levels is also a major driver for reinforcing the commitment to SDI concepts.",2014,"{""Lehmann, Anthony""}","{""Hydrological modeling|Climate change|Data sharing|Interoperability|Data processing|Decision making""}",NA,"https://doi.org/10.1016/j.jhydrol.2014.05.059","{}",2024-04-23 22:23:31,"excluded","{""Data is not valued""}"
6863460,NA,"Monitoring Restored Tropical Forest Diversity And Structure Through Uav-Borne Hyperspectral And Lidar Fusion","Remote sensors, onboard orbital platforms, aircraft, or unmanned aerial vehicles (UAVs) have emerged as a promising technology to enhance our understanding of changes in ecosystem composition, structure, and function of forests, offering multi-scale monitoring of forest restoration. UAV systems can generate high-resolution images that provide accurate information on forest ecosystems to aid decision-making in restoration projects. However, UAV technological advances have outpaced practical application; thus, we explored combining UAV-borne lidar and hyperspectral data to evaluate the diversity and structure of restoration plantings. We developed novel analytical approaches to assess twelve 13-year-old restoration plots experimentally established with 20, 60 or 120 native tree species in the Brazilian Atlantic Forest. We assessed (1) the congruence and complementarity of lidar and hyperspectral-derived variables, (2) their ability to distinguish tree richness levels and (3) their ability to predict aboveground biomass (AGB). We analyzed three structural attributes derived from lidar data—canopy height, leaf area index (LAI), and understory LAI—and eighteen variables derived from hyperspectral data—15 vegetation indices (VIs), two components of the minimum noise fraction (related to spectral composition) and the spectral angle (related to spectral variability). We found that VIs were positively correlated with LAI for low LAI values, but stabilized for LAI greater than 2 m2/m2. LAI and structural VIs increased with increasing species richness, and hyperspectral variability was significantly related to species richness. While lidar-derived canopy height better predicted AGB than hyperspectral-derived VIs, it was the fusion of UAV-borne hyperspectral and lidar data that allowed effective co-monitoring of both forest structural attributes and tree diversity in restoration plantings. Furthermore, considering lidar and hyperspectral data together more broadly supported the expectations of biodiversity theory, showing that diversity enhanced biomass capture and canopy functional attributes in restoration. The use of UAV-borne remote sensors can play an essential role during the UN Decade of Ecosystem Restoration, which requires detailed forest monitoring on an unprecedented scale. © 2021 Elsevier Inc.",2021,"{""Almeida, D. R. A. D."",""Brancalion, P. H. S."",""Broadbent, E. N."",""Chazdon, R."",""Corte, A. P. D."",""Ferreira, M. P."",""Féret, J. B."",""Gorgens, E. B."",""Guillemot, J."",""Meli, P."",""Nelson, B. W."",""Prata, G. A."",""Resende, A. F."",""Romanelli, J. P."",""Silva, C. A."",""Stark, S. C."",""Valbuena, R."",""Zambrano, A. M. A."",""de Almeida Papa, D."",""de Almeida, C. T."",""do Amaral, C. H.""}","{""Aerial vehicle"",Antennas,""Atlantic Forest"",Biodiversity,Conservation,""Decision making"",Drones,Ecosystems,""Forest landscape restoration"",Forestry,HyperSpectral,""Hyperspectral remote sensing"",""Leaf Area Index"",""Leaf area density"",""Lidar remote sensing"",""Optical radar"",""Remote sensing"",Restoration,""Tropical forest"",""Tropical forests"",Tropics,Vegetation,""Vegetation index"",""Vegetation indices"",Vehicle-borne,""aboveground biomass"",complementarity,lidar,monitoring,understory,""unmanned vehicle""}",NA,"10.1016/j.rse.2021.112582","{calibration}",2024-07-19 20:48:34,"excluded","{""Data is not valued""}"
6862843,NA,"Investigating Aerosol Vertical Distribution Using Calipso Time Series Over The Middle East And North Africa (Mena), Europe, And India: A Bfast-Based Gradual And Abrupt Change Detection","Monitoring spatio-temporal changes of aerosols is necessary to better understand atmospheric processes. Here, the vertical distribution of aerosols and how it has changed from 2006 to 2017 is studied using time series data from the Cloud-Aerosol Lidar with Orthogonal Polarization (CALIOP) instrument on board the Cloud-Aerosol Lidar and Infrared Pathfinder Satellite Observation (CALIPSO) satellite. Aerosol centroid altitude, a variable representing the aerosol vertical extent, is estimated using the aerosol flags of the Vertical Feature Mask (VFM) product of CALIOP. The case study includes four overpasses, with various aerosol types and densities, covering the Middle East and North Africa (MENA), and India regions characterized by frequent dust storms and smoke emissions, respectively, and Europe, a pioneer in establishing air quality policies. The values of aerosol centroid altitude are examined to determine the effects of climate (space) and season (time) on aerosol vertical distribution. For this purpose, 10-year mean values of aerosol centroid altitude were calculated over climate regions extracted from the Food and Agriculture Organization (FAO) climate map as well as over each season, and the resultant values were then statistically analyzed. The results indicate that environmental heat, steam from climate or season, leads to aerosols increasing in altitude. The time series was imported in a version of the Breaks For Additive Season and Trend (BFAST) algorithm, so-called BFAST01, allowing the magnitude of gradual changes along with the time and type of the major abrupt change to be determined. The strongest positive trends in aerosol centroid altitude were recorded in the desert regions. Positive trends were also observed in the mid-latitudes steppes and the North Sea. India was another region with a relatively positive trend which could be mainly caused by the increasing anthropogenic activities and smoke emission. The strongest negative trend detected in Europe is a result of strict environmental regulation policies and efforts for air quality improvement. The results show that a small fraction of granules (12 out of 4036) mainly in the northern part of overpass A, over Europe, the mid part of overpasses B and C, over the Middle East, and southern part of overpass D, over India, experienced structural changes. The reversal changes type 8 (50% of the abrupt changes) and interruption type 6 (33%) are the dominant types, mostly occurred around 2014 and 2012, respectively. Changing environmental factors such as temperature, wind speed, and anthropogenic activities are the main drivers of these changes. The study demonstrates the applicability of BFAST01 and the usability of CALIOP VFM time series data to monitor the vertical structure of the atmosphere. © 2021 Elsevier Inc.",2021,"{""Brakhasi, F."",""Hajeb, M."",""Matkan, A."",""Mielonen, T."",""Verbesselt, J.""}","{Aerosol,Atmosphere}",NA,"10.1016/j.rse.2021.112619","{calibration}",2024-07-19 19:07:23,"excluded","{""Data is not valued""}"
6691513,NA,"Satellite observations of NO2 indicate legacy impacts of redlining in U.S. Midwestern cities","Redlining was a practice of financial discrimination in the mid-20th century in which banks refused loans or increased interest rates based on the grade of an applicant’s neighborhood as designated by the federally sponsored Home Owner’s Lending Commission (HOLC). The HOLC primarily graded neighborhoods from “A” (best) to “D” (hazardous) based on characteristics including the racial demographics and economic status of the residents, with neighborhoods with higher percentages of non-white and/or recent immigrant residents given lower grades; this and similar discriminatory practices can be traced to modern-day economic and environmental inequalities between neighborhoods. The legacy of redlining and related housing discrimination on modern-day urban air quality, which presents a significant threat to public health, remains an important issue in addressing environmental injustice in U.S. cities. In our study, we used remotely sensed estimates of the air pollutant nitrogen dioxide (NO2) collected with the TROPOMI satellite sensor, and shapefiles of redlined neighborhoods, to determine whether air quality varies among historic HOLC grades in 11 U.S. Midwestern metropolitan areas. This approach allowed us to test these tools for within-city analysis of NO2 for which high spatial and temporal resolution measurements are not often available, despite their importance for monitoring impacts on human health. We found that NO2 levels were as much as 16% higher in neighborhoods that were graded “D” compared to those graded “A” (as in Chicago), with the mean difference across all cities an increase of 7.3% ± 5.9%. These results present evidence of persistent modern-day inequality in urban air quality associated with historic discriminatory policies and should be used as an argument for government action improving air quality in neighborhoods that were poorly graded by the HOLC.",2022,"{""Hrycyna, Elizabeth""}","{""Redlining|Urban air quality|Nitrogen dioxide|Urban ecology|HOLC|TROPOMI""}",NA,"https://doi.org/10.1525/elementa.2022.00027","{}",2024-04-25 02:18:54,"excluded","{""Data is not valued""}"
6863001,NA,"The Promise Of Information And Communication Technology In Healthcare: Extracting Value From The Chaos","Healthcare is an information business with expanding use of information and communication technologies (ICTs). Current ICT tools are immature, but a brighter future looms. We examine 7 areas of ICT in healthcare: electronic health records (EHRs), health information exchange (HIE), patient portals, telemedicine, social media, mobile devices and wearable sensors and monitors, and privacy and security. In each of these areas, we examine the current status and future promise, highlighting how each might reach its promise.Steps to better EHRs include a universal programming interface, universal patient identifiers, improved documentation and improved data analysis. HIEs require federal subsidies for sustainability and support from EHR vendors, targeting seamless sharing of EHR data. Patient portals must bring patients into the EHR with better design and training, greater provider engagement and leveraging HIEs. Telemedicine needs sustainable payment models, clear rules of engagement, quality measures and monitoring. Social media needs consensus on rules of engagement for providers, better data mining tools and approaches to counter disinformation. Mobile and wearable devices benefit from a universal programming interface, improved infrastructure, more rigorous research and integration with EHRs and HIEs. Laws for privacy and security need updating to match current technologies, and data stewards should share information on breaches and standardize best practices.ICT tools are evolving quickly in healthcare and require a rational and well-funded national agenda for development, use and assessment. Copyright © 2016 Southern Society for Clinical Investigation.",2016,"{""Mamlin, B. W."",""Tierney, W. M.""}","{Article,""Cell Phones"",Confidentiality,""Electronic Health Records"",""Electronic medical records"",""Health Information Exchange"",""Health information technologies"",Humans,""Information management"",""Medical Informatics"",""Remote Sensing Technology"",""Social Media"",Telemedicine,""computer interface"",consensus,""data mining"",""electronic health record"",""electronic medical record"",""global positioning system"",""health care"",""health care management"",""health care organization"",""health care system"",""health hazard"",""health insurance"",""health service"",human,""interpersonal communication"",""medical documentation"",""medical information"",""medical information system"",""mobile application"",""mobile phone"",""patient monitor"",""patient portal"",""personal experience"",privacy,procedures,""remote sensing"",sensor,teleconsultation,""total quality management"",""wireless communication""}",NA,"10.1016/j.amjms.2015.10.015","{}",2024-07-15 15:56:54,"excluded","{""ESI data not used""}"
