topic,term,prob
topic 16,level,0.0014418849129742728
topic 16,features,0.001433481425663324
topic 16,terms,0.001416726150950366
topic 16,module,0.0014164564763582276
topic 16,imagery,0.0014021567802031028
topic 16,entropy,0.0014006275598946129
topic 17,land,0.014040246396720303
topic 17,study,0.011967366181891937
topic 17,data,0.011625548358142838
topic 17,urban,0.010450536854940585
topic 17,based,0.009577154169644785
topic 17,information,0.00813251133133922
topic 17,spatial,0.007691127832216206
topic 17,ecological,0.006588781309065294
topic 17,results,0.006481173063613518
topic 17,analysis,0.006378345749643552
topic 17,water,0.0053411903223217075
topic 17,management,0.0053177724814028795
topic 17,cover,0.0052916475086358
topic 17,policy,0.004846246539189744
topic 17,values,0.004392093225251729
topic 17,landscape,0.004132391175946661
topic 17,model,0.004027178549904084
topic 17,soil,0.004013108323490626
topic 17,paper,0.003819244915784
topic 17,agricultural,0.003682519522025019
topic 17,remote,0.003492834067181112
topic 17,gis,0.0034816981236642243
topic 17,satellite,0.0034181737971515982
topic 17,development,0.0033819842773170575
topic 17,space,0.0033746417297897706
topic 17,surface,0.003322894964150989
topic 17,method,0.0030411895765149336
topic 17,city,0.0029960134047636515
topic 17,potential,0.0028791174393723775
topic 17,human,0.0028347102868388667
topic 17,increased,0.0028327854884853767
topic 17,green,0.0027960429396808864
topic 17,process,0.002771097872122275
topic 17,methods,0.0027071301470695656
topic 17,planning,0.0026960777000815408
topic 17,provide,0.002693617430155396
topic 17,basin,0.0026841743662915293
topic 17,monitoring,0.0026663933905684005
topic 17,river,0.002603470874959229
topic 17,factors,0.0025954812783682115
topic 17,sensing,0.0025674121010821485
topic 17,maps,0.0025458756756346936
topic 17,images,0.002531137609196072
topic 17,resources,0.0024119536081236696
topic 17,increasing,0.0024113232735772055
topic 17,vegetation,0.0023798521845648677
topic 17,natural,0.002377673253537059
topic 17,local,0.002374405484495681
topic 17,parameters,0.0022909830133658713
topic 17,temporal,0.0022478439877752004
topic 17,due,0.0022047258276891796
topic 17,distribution,0.0021896213417231494
topic 17,economic,0.002145576729560063
topic 17,key,0.002144301189525479
topic 17,services,0.0021391376975454825
topic 17,field,0.0020773285100711843
topic 17,population,0.0020757888865651094
topic 17,lulc,0.002068273721007636
topic 17,patterns,0.0020151673654352567
topic 17,including,0.00200123895332321
topic 17,decision,0.001998295662044641
topic 17,future,0.0019888946384249433
topic 17,china,0.0019640854639813438
topic 17,support,0.001961063926348349
topic 17,species,0.0019442438480669955
topic 17,correlation,0.00192502410214205
topic 17,average,0.0018976480595647572
topic 17,sites,0.0018963604881959842
topic 17,scale,0.0018886847615034038
topic 17,total,0.001847129209729215
topic 17,capacity,0.0018397605962393393
topic 17,national,0.0018376028873719808
topic 17,increase,0.0018196643154037362
topic 17,sustainable,0.0018177108714700076
topic 17,performance,0.0017934434180855848
topic 17,resolution,0.0017212939988287272
topic 17,main,0.001720567425062992
topic 17,models,0.0017176584658488083
topic 17,pattern,0.0017036068644463046
topic 17,research,0.0016774124155126522
topic 17,conditions,0.001671830138539514
topic 17,community,0.0016579161949225717
topic 17,project,0.0016533509756723104
topic 17,watershed,0.0016439214906380033
topic 17,sources,0.0016415617011326963
topic 17,multi,0.0015973925632024653
topic 17,techniques,0.0015797394189724645
topic 17,studies,0.001574332236317458
topic 17,framework,0.0015546611166121934
topic 17,source,0.0015529992267137576
topic 17,region,0.001551376378415073
topic 17,improve,0.0015463194885566851
topic 17,environmental,0.0015361993442080492
topic 17,estimated,0.0015148138370770072
topic 17,lst,0.0015142866057097967
topic 17,technology,0.0015066035400974522
topic 17,map,0.0015061414361723642
topic 17,tree,0.0014930832472134488
topic 17,policies,0.0014653030340769696
topic 17,approach,0.0014648520028171482
topic 18,data,0.02594869145150872
topic 18,remote,0.013720682680755825
topic 18,sensing,0.013630521466620627
topic 18,water,0.009761786933248579
topic 18,model,0.008251479902520231
topic 18,based,0.0075803951330647
topic 18,system,0.005679546384268254
topic 18,surface,0.005471022163296157
topic 18,environmental,0.004919610492786141
topic 18,paper,0.004694900058922226
topic 18,monitoring,0.0046869031171855756
topic 18,accuracy,0.0044105433004174854
topic 18,soil,0.0040043456686064925
topic 18,method,0.003871150719458488
topic 18,benefits,0.0038567352073048265
topic 18,potential,0.0038185581492334443
topic 18,economic,0.0037453273301983336
topic 18,decision,0.0035957498778701525
topic 18,applications,0.003455238071570615
topic 18,level,0.0031113507601525387
topic 18,planning,0.0031054034633330183
topic 18,national,0.0029270748376999537
topic 18,network,0.002907324501241329
topic 18,image,0.002860675458335903
topic 18,development,0.0028526384867535006
topic 18,land,0.002707270156993836
topic 18,classification,0.002671546285152582
topic 18,analysis,0.002667580937620125
topic 18,international,0.0026674334728390256
topic 18,support,0.002640361420637995
topic 18,images,0.0026053824213978834
topic 18,developed,0.002563658508761558
topic 18,due,0.0025123618859949895
topic 18,sea,0.002480534278530163
topic 18,processing,0.002410995672120573
topic 18,urban,0.0023906734190643885
topic 18,coastal,0.0023165734424882645
topic 18,values,0.0023034984454071484
topic 18,resolution,0.002268198767842336
topic 18,quality,0.0022337296432553048
topic 18,compared,0.0021794325942447877
topic 18,spatial,0.0020649720689317145
topic 18,proposed,0.0020456283427937815
topic 18,earth,0.002027940345554599
topic 18,services,0.0019425596937802647
topic 18,regional,0.0018812894924461478
topic 18,techniques,0.0018669862081811689
topic 18,field,0.0017623286340622201
topic 18,disaster,0.0017543749128133598
topic 18,real,0.0017473278703744276
topic 18,systems,0.0017424913391685672
topic 18,policy,0.001719745098726422
topic 18,result,0.0017133978266492633
topic 18,satellite,0.001706398367273275
topic 18,derived,0.0016901215371131813
topic 18,variables,0.0016728509427161326
topic 18,science,0.0016665077665193773
topic 18,ecosystem,0.0016023330180097875
topic 18,carbon,0.001598179465186998
topic 18,agricultural,0.0015963802334783997
topic 18,improve,0.0015791354374001577
topic 18,series,0.0015711563783266799
topic 18,spectral,0.001552185993218806
topic 18,performance,0.0015408515350845452
topic 18,provide,0.0015401525770528776
topic 18,space,0.001538704930750761
topic 18,marine,0.0015310155548844755
topic 18,study,0.001530794652365422
topic 18,road,0.0015234283665173114
topic 18,basin,0.001519252927185427
topic 18,activities,0.0015149521120841117
topic 18,future,0.0015057208867686775
topic 18,tool,0.001503731394866809
topic 18,ground,0.0014984383278674079
topic 18,ocean,0.0014919439455958294
topic 18,training,0.0014898621293090819
topic 18,benefit,0.0014879597344788636
topic 18,cost,0.001480990045307448
topic 18,combined,0.001478320259453833
topic 18,habitat,0.0014652985550908976
topic 18,energy,0.0014539325300594191
topic 18,lake,0.0014528671021410212
topic 18,public,0.001442392749658855
topic 18,authors,0.001441987249740442
topic 18,estimated,0.0014313099578635933
topic 18,change,0.0014211532845335158
topic 18,management,0.001417965983847263
topic 18,collected,0.0014097782517065445
topic 18,biodiversity,0.0014096604382240108
topic 18,main,0.0014084461783968971
topic 18,including,0.0013989571274219215
topic 18,information,0.001394328614789688
topic 18,process,0.0013870280535893099
topic 18,region,0.0013846204642648133
topic 18,moisture,0.0013756047469258188
topic 18,growth,0.00137093128314129
topic 18,maps,0.0013565367057081599
topic 18,ecological,0.0013546937240595457
topic 18,production,0.0013500554435739761
topic 18,current,0.001347430716744576
topic 19,data,0.009975951541461912
topic 19,method,0.008997230796072807
topic 19,model,0.00869470653932802
topic 19,management,0.007401964531552476
topic 19,results,0.00709869469828785
topic 19,cloud,0.006604142951529439
topic 19,water,0.006578802067971018
topic 19,target,0.0062320319706241824
topic 19,study,0.005869388410093594
topic 19,values,0.005845956401498115
topic 19,accuracy,0.00584295413167263
topic 19,forest,0.005454028192936745
topic 19,proposed,0.005127077091878459
topic 19,paper,0.004793730758228749
topic 19,algorithm,0.004329719566171707
topic 19,change,0.004317390527486178
topic 19,methods,0.004175520566391671
topic 19,time,0.004159096767119733
topic 19,monitoring,0.0037522229725001277
topic 19,environmental,0.0033823888613553977
topic 19,analysis,0.0033226848011949986
topic 19,classification,0.0033103712064600746
topic 19,approach,0.003310105411018828
topic 19,mapping,0.0031920237349332484
topic 19,research,0.0030775956210132398
topic 19,region,0.0030346893813999027
topic 19,sensing,0.002928882679044539
topic 19,conditions,0.0028130255804981975
topic 19,ground,0.002683985831812711
topic 19,environment,0.002649375850935948
topic 19,energy,0.002614509369888185
topic 19,air,0.0026080950988232
topic 19,total,0.002504369655452621
topic 19,performance,0.0024923361633826468
topic 19,due,0.002450058186686475
topic 19,maps,0.002434830289423093
topic 19,models,0.002416681925941443
topic 19,development,0.0023658445798224004
topic 19,fitting,0.002359625067073375
topic 19,aod,0.002357120244012816
topic 19,extraction,0.002322102850359715
topic 19,activities,0.002278047143532981
topic 19,health,0.0022701297923328444
topic 19,estimates,0.00221006271417292
topic 19,studies,0.0021873093656272855
topic 19,learning,0.0021507902709144524
topic 19,surface,0.0021296911028679763
topic 19,provide,0.0021238612546848994
topic 19,image,0.002092040611724772
topic 19,coefficient,0.0020827836712916047
topic 19,derived,0.0020714981778086217
topic 19,measurements,0.0020522339067384977
topic 19,applications,0.0019891013889059934
topic 19,wall,0.0019810894713737912
topic 19,crop,0.0019606142032072347
topic 19,related,0.0019595519276499034
topic 19,pollution,0.001955410846074003
topic 19,cover,0.0019460852805173697
topic 19,filtering,0.0019399996064539747
topic 19,climate,0.0019314148949525882
topic 19,segmentation,0.0019194144488552823
topic 19,policy,0.001911865753374479
topic 19,forests,0.0019031160460729654
topic 19,spatial,0.0018883560856949675
topic 19,estimation,0.001868184108028179
topic 19,observations,0.0018619811467652698
topic 19,authors,0.0018237355495595942
topic 19,level,0.0018042703903950975
topic 19,multi,0.0017973734624498088
topic 19,scenes,0.0017938559428563139
topic 19,systems,0.0017801081225291594
topic 19,aerosol,0.0017725971089156175
topic 19,tree,0.0017713088460596146
topic 19,landscape,0.0017643859432112934
topic 19,vegetation,0.0017608420771280436
topic 19,local,0.0017269747734105214
topic 19,maximum,0.001701988353948054
topic 19,difference,0.0016555058259265063
topic 19,low,0.0016452006739655879
topic 19,temporal,0.0016425433504601438
topic 19,density,0.0016295446733693162
topic 19,index,0.0016265067851355811
topic 19,term,0.001616458122069452
topic 19,period,0.0016118498736698702
topic 19,quality,0.0015914953405886448
topic 19,products,0.0015913612205144191
topic 19,estimate,0.001576087932260313
topic 19,combination,0.0015546502526139056
topic 19,economic,0.0015500234808286848
topic 19,average,0.0015445037064531484
topic 19,increasing,0.001544049508062365
topic 19,ozone,0.0015332493825394517
topic 19,impact,0.001520939382827911
topic 19,understanding,0.0015060489207135914
topic 19,effect,0.00150546988062927
topic 19,city,0.0014951309899064503
topic 19,tunnel,0.0014738675117260305
topic 19,disaster,0.001470695696096869
topic 19,growth,0.0014621260689468506
topic 19,source,0.001461572922520956
topic 2,data,0.01031118917423811
topic 2,based,0.009875813269117795
topic 2,water,0.008970364946730995
topic 2,remote,0.008950529058806413
topic 2,information,0.008690089743018967
topic 2,satellite,0.007000956679806922
topic 2,cities,0.006774480520077687
topic 2,system,0.006648876892908342
topic 2,land,0.005454045620766813
topic 2,environmental,0.0051294187407952855
topic 2,index,0.0050233220689821865
topic 2,sensing,0.004973976205837893
topic 2,development,0.0047360288568813955
topic 2,study,0.004618150428532174
topic 2,images,0.004600751290316699
topic 2,urban,0.004402876029152503
topic 2,paper,0.00435559641481247
topic 2,growth,0.004258182718040499
topic 2,space,0.0042061728773635275
topic 2,economic,0.004064198369384656
topic 2,model,0.003975299088371144
topic 2,trees,0.0036061095581925817
topic 2,provide,0.003338038952781648
topic 2,results,0.003321922170008119
topic 2,methods,0.0033046011798035435
topic 2,values,0.003303526713529748
topic 2,research,0.003087922582587594
topic 2,spectral,0.0030843681459027236
topic 2,cost,0.0030492572060837777
topic 2,approach,0.0029751752916262497
topic 2,accuracy,0.002900528752631641
topic 2,scale,0.0028855268005843525
topic 2,regional,0.002689934410407266
topic 2,field,0.002635026933899393
topic 2,systems,0.002616229499821971
topic 2,distribution,0.0026102657259406657
topic 2,resolution,0.002609271312837909
topic 2,quality,0.002599482219438677
topic 2,applications,0.0025876353409520934
topic 2,models,0.002585794218905742
topic 2,image,0.0025694687715494095
topic 2,region,0.0025496144337401176
topic 2,spatial,0.0024527725559201933
topic 2,future,0.0024222692164575736
topic 2,resources,0.002349333663697507
topic 2,method,0.0023183954441533335
topic 2,control,0.00227435232999715
topic 2,imagery,0.002253880942689641
topic 2,including,0.002173494450372611
topic 2,soil,0.0021162436136001276
topic 2,multi,0.0020669440417168915
topic 2,resource,0.002027053403991903
topic 2,agricultural,0.001984530925677643
topic 2,impact,0.0019655384350845944
topic 2,studies,0.001960908703984651
topic 2,landsat,0.0019504372803422882
topic 2,effective,0.0019443605158985485
topic 2,management,0.0019433790755621972
topic 2,classification,0.0019282018537999416
topic 2,adjustment,0.0019273965876941603
topic 2,process,0.0019136797470479788
topic 2,knowledge,0.0018569911294337433
topic 2,fruit,0.001836404428235735
topic 2,vegetation,0.0018349826882663345
topic 2,digital,0.0018017876460146892
topic 2,crop,0.0017968190860074686
topic 2,ground,0.0017820029961408735
topic 2,production,0.0017323335712226965
topic 2,support,0.0017254693039956029
topic 2,period,0.0017084104865470002
topic 2,cover,0.0016806625847255458
topic 2,regions,0.0016781776431472886
topic 2,major,0.001655547058917514
topic 2,china,0.0016213707328564075
topic 2,science,0.001618419991832842
topic 2,reserved,0.001600518142396654
topic 2,techniques,0.0015980937841520346
topic 2,improved,0.001576891830696101
topic 2,compared,0.001573667756041932
topic 2,social,0.0015731997595544844
topic 2,map,0.0015464091302607994
topic 2,monitoring,0.0015372685427622358
topic 2,potential,0.0015348680012897454
topic 2,pixel,0.0015257764452399456
topic 2,change,0.0015248384887922427
topic 2,climate,0.0015201934240045038
topic 2,temporal,0.0015034540818505914
topic 2,activities,0.0014888973423859337
topic 2,processing,0.0014765359920279266
topic 2,block,0.0014653271857670677
topic 2,service,0.001457781864311966
topic 2,forest,0.0014458123768521477
topic 2,factors,0.0014432287941663457
topic 2,natural,0.0014304902589745221
topic 2,rights,0.0014266299449063463
topic 2,centres,0.0014145069535449347
topic 2,algorithm,0.0014066294586898341
topic 2,investment,0.001403592123806911
topic 2,basis,0.0013943210333095216
topic 2,increased,0.0013929390612297072
topic 20,data,0.015353103543570498
topic 20,satellite,0.009032073879519707
topic 20,remote,0.008599548199663052
topic 20,management,0.00839647840466022
topic 20,monitoring,0.005506158018729928
topic 20,economic,0.004586416226085823
topic 20,global,0.004473974708797148
topic 20,benefits,0.00435455690932628
topic 20,paper,0.004108549276955402
topic 20,sensing,0.00404042633023161
topic 20,ocean,0.003514803004156759
topic 20,climate,0.0035108776294721505
topic 20,system,0.0034351836113378337
topic 20,space,0.0033482723573530966
topic 20,products,0.003257600771285608
topic 20,potential,0.003132520003953399
topic 20,model,0.0029553570317037694
topic 20,resolution,0.002910449467753283
topic 20,field,0.002815187141031649
topic 20,production,0.0027978508473693064
topic 20,air,0.0027266152389492544
topic 20,million,0.0027247962470265414
topic 20,study,0.0025995341399929622
topic 20,studies,0.002526817770561723
topic 20,approach,0.0025216249421484817
topic 20,environmental,0.002491577947633892
topic 20,temperature,0.0024451223063884355
topic 20,land,0.002433272473168532
topic 20,sustainable,0.0023516062639177787
topic 20,exposure,0.0023359137479846033
topic 20,health,0.0023183559606897064
topic 20,conditions,0.0023182457287693665
topic 20,systems,0.0022979278785777934
topic 20,international,0.002278910327475515
topic 20,including,0.002262188851391574
topic 20,classification,0.0021904684245892527
topic 20,change,0.0021656513244778398
topic 20,scale,0.0021528403841706675
topic 20,term,0.002150139850793494
topic 20,surface,0.0021485222658717594
topic 20,performance,0.002133024994166256
topic 20,understanding,0.002118796113993112
topic 20,maps,0.002118491259837858
topic 20,human,0.002115338481945573
topic 20,china,0.0020989580962437145
topic 20,urban,0.0020971245574386934
topic 20,security,0.002080792967991576
topic 20,results,0.002069609032854225
topic 20,users,0.0020446461206459687
topic 20,impacts,0.0020388580929384874
topic 20,benefit,0.002028000075009472
topic 20,social,0.001969969062819825
topic 20,population,0.0019652162144973076
topic 20,local,0.0019505966947654444
topic 20,countries,0.0019455299396387395
topic 20,decision,0.0018861652672776772
topic 20,agriculture,0.0018614305312916015
topic 20,detection,0.0018217055737347306
topic 20,values,0.0018197210684696994
topic 20,pollution,0.0018105764204888516
topic 20,real,0.001809650976949557
topic 20,natural,0.0018034226767443778
topic 20,index,0.0018007543040948228
topic 20,cost,0.0017824176489296857
topic 20,period,0.0017663636670537154
topic 20,found,0.0017229575356366054
topic 20,ndvi,0.0016907465931933093
topic 20,people,0.001669299837815526
topic 20,information,0.0016657042386295084
topic 20,improve,0.001663099370308615
topic 20,world,0.0016542671712513743
topic 20,provided,0.0016524453230129248
topic 20,growth,0.001618096482875488
topic 20,design,0.0016140280936706468
topic 20,operational,0.0016108197788485942
topic 20,features,0.0015656176564789537
topic 20,resource,0.0015650754739729314
topic 20,marine,0.0015607397383707764
topic 20,weather,0.001548574487596921
topic 20,total,0.0015312382301294776
topic 20,infrastructure,0.001528034055873298
topic 20,ecological,0.001526680829385516
topic 20,industry,0.0015243116217284096
topic 20,mapping,0.0015197262616081194
topic 20,water,0.0014853822387446308
topic 20,processing,0.0014797137928332612
topic 20,existing,0.0014739629444233196
topic 20,analysis,0.0014724267762950861
topic 20,applications,0.0014429861514794267
topic 20,due,0.0014396547515791234
topic 20,gis,0.00142325688694035
topic 20,applied,0.0014018409269994116
topic 20,situ,0.0013892726621117268
topic 20,soil,0.0013858107022707874
topic 20,maximum,0.0013843273834952725
topic 20,impact,0.001383283190432163
topic 20,annual,0.0013643914872042092
topic 20,provide,0.0013597989117383766
topic 20,issues,0.0013578844620505772
topic 20,factors,0.0013356208519967542
topic 21,study,0.01125166631903353
topic 21,data,0.01116121170621963
topic 21,satellite,0.008785623136479778
topic 21,development,0.00672442746767534
topic 21,change,0.005777406346338117
topic 21,monitoring,0.005584806622964888
topic 21,research,0.00530679493932233
topic 21,forest,0.0049178298710614455
topic 21,system,0.004492514741091284
topic 21,index,0.004315884807426137
topic 21,service,0.004243487389032461
topic 21,remote,0.004242355117840171
topic 21,results,0.00420999680393624
topic 21,systems,0.004156552911469958
topic 21,space,0.003996394940422498
topic 21,economic,0.0039273007768906975
topic 21,based,0.0038167547092390216
topic 21,values,0.003781370501973896
topic 21,technology,0.0036565937949389754
topic 21,landscape,0.0035575458442997907
topic 21,resolution,0.0033511908890087446
topic 21,ecosystem,0.0032449572251830863
topic 21,conservation,0.0031997187564477524
topic 21,low,0.0031510582574078316
topic 21,services,0.002989310658059122
topic 21,impact,0.002909481848889509
topic 21,ecological,0.002851507509470202
topic 21,reserved,0.002579264142172572
topic 21,average,0.0025654403578982275
topic 21,factors,0.0025249503549747425
topic 21,water,0.0024978426632183462
topic 21,ndvi,0.0024625936838682983
topic 21,increased,0.0023705532456629215
topic 21,studies,0.0023433286446810893
topic 21,resources,0.0023364623914451095
topic 21,national,0.0023078627915936118
topic 21,urban,0.002306036989431
topic 21,agricultural,0.00230594134564799
topic 21,significant,0.002302047084462595
topic 21,sustainable,0.0022958358043395884
topic 21,total,0.0022871324153685545
topic 21,regional,0.0022705390022001097
topic 21,paper,0.0022601572210551885
topic 21,quality,0.0022360202180751573
topic 21,applications,0.00221857964119884
topic 21,region,0.0022062892800177843
topic 21,design,0.0021293888584328177
topic 21,care,0.0021214380873291936
topic 21,patients,0.0020932262097506393
topic 21,level,0.0020705025593594642
topic 21,provide,0.002061780399819214
topic 21,health,0.0020609992806435626
topic 21,information,0.00203370448275491
topic 21,support,0.001935137719517474
topic 21,temporal,0.0018783355291452659
topic 21,spatial,0.0018444213893711219
topic 21,disaster,0.0018253095853471898
topic 21,control,0.0018171181712557597
topic 21,period,0.0017989236301645703
topic 21,cost,0.0017926474038469785
topic 21,authors,0.0017859897981928234
topic 21,risk,0.0017734177841746996
topic 21,increasing,0.0017683907990336722
topic 21,strategies,0.0017630750654882839
topic 21,china,0.0017290855378779802
topic 21,trends,0.0017241053403931916
topic 21,observation,0.0017079950700296925
topic 21,south,0.0016929618421505585
topic 21,season,0.0016867111521825355
topic 21,future,0.0016810768067436852
topic 21,result,0.0016565890005844092
topic 21,range,0.0016125245281126508
topic 21,satellites,0.0015564308351165804
topic 21,rate,0.0015470779908243
topic 21,climate,0.0015372327283724738
topic 21,air,0.0015364021347302696
topic 21,growth,0.0015316400575564359
topic 21,surface,0.0014981198670852049
topic 21,industry,0.0014730957020644613
topic 21,scientific,0.0014676783452300835
topic 21,products,0.0014637799943281573
topic 21,wetland,0.0014528388989120014
topic 21,major,0.0014459660014587824
topic 21,gis,0.0014429163252751202
topic 21,population,0.00144243247431882
topic 21,due,0.0014310635743990197
topic 21,loss,0.0014112848724286643
topic 21,natural,0.0013971570880730315
topic 21,pollution,0.0013702282028867038
topic 21,geo,0.001364095833113691
topic 21,capacity,0.0013620867890802868
topic 21,storage,0.0013619785261001075
topic 21,variables,0.0013276788431395418
topic 21,growing,0.0013240174311305419
topic 21,compared,0.001318379910080655
topic 21,classification,0.0013132393221453088
topic 21,derived,0.0013118879633770796
topic 21,potential,0.0013089641399670982
topic 21,crop,0.0013023068259446079
topic 21,specific,0.001284855509417437
topic 22,data,0.014641388193131296
topic 22,study,0.014231838477821382
topic 22,management,0.012182233535948033
topic 22,land,0.011707980165584123
topic 22,soil,0.008155870721761908
topic 22,values,0.006886107766261816
topic 22,spatial,0.006831105275355739
topic 22,accuracy,0.006291191353051439
topic 22,index,0.00583451212922473
topic 22,classification,0.005754108983071832
topic 22,model,0.005597403835624
topic 22,species,0.005220049324916173
topic 22,satellite,0.004918189228488324
topic 22,results,0.004909348589885878
topic 22,information,0.004673101106955512
topic 22,forest,0.004514726805357903
topic 22,conservation,0.004415764754565618
topic 22,environmental,0.004187842580878899
topic 22,erosion,0.004084376681411631
topic 22,time,0.004083068333478145
topic 22,based,0.003840513926279057
topic 22,river,0.003695604107547486
topic 22,factors,0.0036381417442423324
topic 22,average,0.0035941755499741706
topic 22,scale,0.003489638635683023
topic 22,map,0.0034387430802789477
topic 22,development,0.003404555792209384
topic 22,low,0.00328236303799871
topic 22,total,0.003239930853039648
topic 22,types,0.00320660656182913
topic 22,assessment,0.00309286782526858
topic 22,watershed,0.0030590858714691915
topic 22,water,0.002980512626993344
topic 22,precipitation,0.0029526346084385122
topic 22,services,0.002924908285493833
topic 22,ndvi,0.002870300884455979
topic 22,ecosystem,0.0028510370559776694
topic 22,change,0.0028227121960301737
topic 22,field,0.002797243774950211
topic 22,potential,0.002768854697795756
topic 22,biodiversity,0.002767084084611106
topic 22,surface,0.002729598538412817
topic 22,models,0.0026813143364942033
topic 22,cover,0.0026733265186057696
topic 22,urban,0.0026006278928312446
topic 22,sensing,0.002577749903002303
topic 22,local,0.0025640816116685376
topic 22,landscape,0.00253414100450869
topic 22,loss,0.0024454374220824427
topic 22,variables,0.0024373589789074986
topic 22,crop,0.0024351271916915524
topic 22,landslide,0.0023676324112901774
topic 22,mangrove,0.002321081583477799
topic 22,compared,0.0023150451454608547
topic 22,future,0.002253351603599727
topic 22,china,0.0021761640468850214
topic 22,policy,0.0021562906387342607
topic 22,planning,0.002113302430893036
topic 22,random,0.002067148796673019
topic 22,region,0.002064709059994309
topic 22,spectral,0.002053454975405332
topic 22,resolution,0.0020459018524070995
topic 22,gis,0.0020248502068689633
topic 22,estimate,0.001969771347554277
topic 22,increased,0.001959947270530704
topic 22,distribution,0.001918962168009122
topic 22,landsat,0.0018906246172986114
topic 22,including,0.0018885490089280942
topic 22,risk,0.0018875287813705616
topic 22,assess,0.0018846060544880962
topic 22,significantly,0.0018830234366299613
topic 22,range,0.0018688973287751128
topic 22,level,0.0018592644106614064
topic 22,estimates,0.0018494738728042541
topic 22,annual,0.0018490110438142266
topic 22,analysis,0.0018470183512983812
topic 22,increase,0.0018345007012878153
topic 22,paper,0.0018327509698854356
topic 22,research,0.0018299933578029377
topic 22,method,0.0018104039881324714
topic 22,forests,0.0018076981243383766
topic 22,economic,0.001792425608968537
topic 22,classes,0.001757088669913788
topic 22,rights,0.0017453743295227225
topic 22,machine,0.0017244476900068915
topic 22,current,0.0017066810188685116
topic 22,main,0.0017021016269536352
topic 22,technology,0.0016736672859987503
topic 22,mapping,0.0016722248714368356
topic 22,agriculture,0.0016128658720519062
topic 22,accurate,0.0016020346584220378
topic 22,techniques,0.0015994723252127604
topic 22,elsevier,0.0015992141339861538
topic 22,climate,0.0015824369979933848
topic 22,variation,0.001576893317730388
topic 22,series,0.0015605903107347055
topic 22,regression,0.0015536887461678772
topic 22,identified,0.0015428244439285926
topic 22,major,0.001540961877388599
topic 22,service,0.0015337090390258852
topic 23,vegetation,0.01082269167600062
topic 23,study,0.00933463191624194
topic 23,model,0.008874533741462385
topic 23,water,0.008859365036935098
topic 23,spatial,0.00789342723599662
topic 23,based,0.007538818010890576
topic 23,remote,0.0068573830947903655
topic 23,change,0.005900702762934722
topic 23,forest,0.005819057963070117
topic 23,method,0.005358252028007207
topic 23,values,0.005149155778469282
topic 23,results,0.005090721399702969
topic 23,data,0.0050339552421407915
topic 23,cover,0.00499265041829278
topic 23,index,0.004826544801335722
topic 23,surface,0.004821286855539263
topic 23,resolution,0.004585430686360085
topic 23,management,0.004342314266767125
topic 23,carbon,0.004287569898549654
topic 23,images,0.0039791931251923745
topic 23,urban,0.003944566375849616
topic 23,accuracy,0.003665945693771278
topic 23,agricultural,0.0036057919062144326
topic 23,conservation,0.0035542734063243493
topic 23,region,0.003357634887612691
topic 23,level,0.0033179374269963154
topic 23,development,0.0032854438600818272
topic 23,analysis,0.0030591657749838713
topic 23,significant,0.0030489992458293375
topic 23,soil,0.003042906363681797
topic 23,china,0.002967687969914035
topic 23,services,0.002891800906252777
topic 23,potential,0.002863609062919336
topic 23,due,0.002858907946316848
topic 23,increased,0.0028238755836084858
topic 23,time,0.002819935413344821
topic 23,assessment,0.002818511918912191
topic 23,natural,0.002800142345212966
topic 23,crop,0.002776098629835527
topic 23,provide,0.0027742984336663595
topic 23,risk,0.0027580420602544508
topic 23,loss,0.002690058886326042
topic 23,economic,0.002688116677279149
topic 23,obtained,0.002631960816250428
topic 23,approach,0.0025860624876907264
topic 23,variables,0.0025513034907013055
topic 23,map,0.0025437796261387952
topic 23,coastal,0.0024276647565497607
topic 23,field,0.0024113573830065057
topic 23,impact,0.002390614515946547
topic 23,temporal,0.0023815345029465935
topic 23,compared,0.002371163223330668
topic 23,climate,0.0023153310920456588
topic 23,total,0.002282018617123567
topic 23,human,0.002094953467085771
topic 23,current,0.002073772288736429
topic 23,local,0.0020649089450032088
topic 23,ground,0.002055874785854807
topic 23,ecosystems,0.0020418395274193666
topic 23,support,0.0020299707139968103
topic 23,habitat,0.002024441314628627
topic 23,flow,0.0019856090386226872
topic 23,parameters,0.0019855621704314027
topic 23,basin,0.0019703840739473165
topic 23,sequestration,0.001969574451923065
topic 23,landscape,0.001934559505380497
topic 23,fire,0.001927633450435637
topic 23,degradation,0.0019244553226473156
topic 23,planning,0.0019194745974300512
topic 23,sensing,0.0018993796748970238
topic 23,global,0.001888554422437091
topic 23,ecosystem,0.0018649834385895715
topic 23,storage,0.0018221941603758208
topic 23,watershed,0.0018095467604873677
topic 23,range,0.001779682966596538
topic 23,error,0.0017496382281410525
topic 23,including,0.0017394553335583003
topic 23,observations,0.0017116957329797072
topic 23,proposed,0.0017070386924188928
topic 23,regions,0.00170452472264992
topic 23,accurate,0.001704209787150633
topic 23,estimate,0.0017039839219967546
topic 23,applied,0.0016781073767892557
topic 23,restoration,0.0016203646883680386
topic 23,random,0.0016116961103185272
topic 23,learning,0.0016090102705781004
topic 23,river,0.0016043233395544958
topic 23,functions,0.0016014107434729793
topic 23,plain,0.001599654856684722
topic 23,relationship,0.0015907026785122213
topic 23,main,0.0015577132617382336
topic 23,increasing,0.0015419449765222686
